file,set,expect,got,correct,wall_s,originals,learnts,decisions,conflicts,propagations,hw_bcp,hw_undo,hw_load,hw_cycles,hw_time_ns,sw_time_ns,cyc_per_prop,status,hw_overflow,kissat_cpu_s,kissat_got,kissat_propagations,kissat_decisions,minisat2_cpu_s,minisat2_got,glucose_cpu_s,glucose_got
uuf100-0405.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.0123,430,662,780,663,14937,33345,20584,1490,56266,56266.0,8143990.0,3.7668875945638347,PASS,True,0.04,UNSAT,22735,1446,0.033651,SAT,0.037302,UNSAT
uuf100-0406.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.136,430,380,422,381,8056,18291,11313,1511,31460,31460.0,4252590.0,3.905163853028798,PASS,False,0.06,UNSAT,12494,647,0.020355,SAT,0.015719,UNSAT
uuf100-0407.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.3796,430,796,923,797,17912,39590,24555,1458,66947,66947.0,9851980.0,3.7375502456453775,PASS,True,0.02,UNSAT,34120,1885,0.032371,SAT,0.032015,UNSAT
uuf100-0408.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.6064,430,504,565,505,12230,27020,16346,1453,45387,45387.0,6365100.0,3.711120196238757,PASS,False,0.02,UNSAT,20012,1030,0.035189,SAT,0.030116,UNSAT
uuf100-0409.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.0648,430,358,432,359,7595,17087,10499,1509,29403,29403.0,3951590.0,3.8713627386438447,PASS,False,0.03,UNSAT,9645,515,0.025713,SAT,0.024156,UNSAT
uuf100-041.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.6412,430,538,616,539,12236,27327,16821,1515,46323,46323.0,6608140.0,3.785796011768552,PASS,False,0.04,UNSAT,11507,650,0.020682,SAT,0.023483,UNSAT
uuf100-0410.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.5079,430,850,950,851,18769,41889,26216,1423,71020,71020.0,10841100.0,3.7838989823645375,PASS,True,0.03,UNSAT,17395,1014,0.046934,SAT,0.038865,UNSAT
uuf100-0411.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.9411,430,627,691,628,14727,32524,19887,1520,54814,54814.0,7641500.0,3.7220071976641544,PASS,True,0.03,UNSAT,18134,976,0.044105,SAT,0.033219,UNSAT
uuf100-0412.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.3025,430,406,473,407,9144,20373,12566,1477,34933,34933.0,5058250.0,3.8203193350831146,PASS,False,0.04,UNSAT,16821,893,0.012182,SAT,0.031232,UNSAT
uuf100-0413.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.6924,430,548,634,549,12482,28110,17261,1621,47545,47545.0,6540980.0,3.809085082518827,PASS,False,0.04,UNSAT,20758,1171,0.029225,SAT,0.037015,UNSAT
uuf100-0414.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.2197,430,418,480,419,8965,19930,12155,1507,33968,33968.0,4795350.0,3.788957055214724,PASS,False,0.03,UNSAT,22953,1234,0.030048,SAT,0.020936,UNSAT
uuf100-0415.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.991,430,682,775,683,14795,32961,20522,1490,56048,56048.0,7936490.0,3.7883068604258194,PASS,True,0.04,UNSAT,22930,1220,0.034581,SAT,0.035847,UNSAT
uuf100-0416.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.2536,430,412,480,413,9418,20852,12575,1519,35282,35282.0,4764630.0,3.746230622212784,PASS,False,0.03,UNSAT,16867,857,0.036177,SAT,0.029148,UNSAT
uuf100-0417.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.7707,430,616,690,617,12978,29238,18219,1463,49701,49701.0,7009950.0,3.8296347665279704,PASS,True,0.04,UNSAT,17843,905,0.023124,SAT,0.024028,UNSAT
uuf100-0418.cnf,UUF100.430.1000,UNSAT,UNSAT,True,3.2588,430,1026,1159,1027,24809,54647,33796,1437,91924,91924.0,13990400.0,3.7052682494256115,PASS,True,0.03,UNSAT,25496,1257,0.021494,SAT,0.056025,UNSAT
uuf100-0419.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.6537,430,536,594,537,12301,27542,16793,1575,46486,46486.0,6461000.0,3.77904235428014,PASS,False,0.02,UNSAT,15154,775,0.022831,SAT,0.022675,UNSAT
uuf100-042.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.8512,430,632,749,633,13900,30446,18774,1483,51689,51689.0,7555370.0,3.7186330935251797,PASS,True,0.03,UNSAT,24293,1309,0.030278,SAT,0.040362,UNSAT
uuf100-0420.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.1329,430,686,788,687,15934,35464,21770,1513,59630,59630.0,8558840.0,3.742312037153257,PASS,True,0.03,UNSAT,19892,1022,0.037063,SAT,0.039404,UNSAT
uuf100-0421.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.3765,430,442,513,443,9828,22077,13540,1561,37617,37617.0,5047440.0,3.8275335775335777,PASS,False,0.04,UNSAT,12304,734,0.025222,SAT,0.032269,UNSAT
uuf100-0422.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.2318,430,412,504,413,8923,19894,12238,1478,34029,34029.0,4771620.0,3.813627703687101,PASS,False,0.03,UNSAT,24666,1345,0.026032,SAT,0.022562,UNSAT
uuf100-0423.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.4236,430,507,590,508,10546,23476,14574,1512,40218,40218.0,5487420.0,3.8135786080030343,PASS,False,0.04,UNSAT,19786,1019,0.02879,SAT,0.034939,UNSAT
uuf100-0424.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.5115,430,501,593,502,11293,25081,15333,1523,42497,42497.0,5656530.0,3.7631276011688657,PASS,False,0.04,UNSAT,27469,1642,0.036925,SAT,0.027501,UNSAT
uuf100-0425.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.2801,430,747,868,748,17224,38144,23475,1460,64198,64198.0,9315390.0,3.727241058987459,PASS,True,0.03,UNSAT,19397,1012,0.035541,SAT,0.041638,UNSAT
uuf100-0426.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.9561,430,694,794,695,14299,32066,20308,1416,55050,55050.0,8072140.0,3.8499195747954404,PASS,True,0.04,UNSAT,19161,1003,0.035954,SAT,0.027223,UNSAT
uuf100-0427.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.631,430,475,532,476,11634,25700,15456,1529,43159,43159.0,5934790.0,3.7097301014268522,PASS,False,0.03,UNSAT,38101,2019,0.031801,SAT,0.034219,UNSAT
uuf100-0428.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.5419,430,503,565,504,11544,25593,15519,1540,43164,43164.0,6154260.0,3.739085239085239,PASS,False,0.04,UNSAT,21318,1130,0.022704,SAT,0.045079,UNSAT
uuf100-0429.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.536,430,486,565,487,11465,25470,15477,1556,42995,42995.0,5781420.0,3.750109027474924,PASS,False,0.04,UNSAT,19067,995,0.028076,SAT,0.026414,UNSAT
uuf100-043.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.8402,430,614,729,615,13641,30501,18769,1556,51485,51485.0,7136250.0,3.774283410307162,PASS,True,0.04,UNSAT,17075,951,0.024832,SAT,0.031505,UNSAT
uuf100-0430.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.0312,430,627,714,628,15064,33519,20383,1505,56157,56157.0,7969720.0,3.7278943175783326,PASS,True,0.04,UNSAT,18879,909,0.039367,SAT,0.040593,UNSAT
uuf100-0431.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.7074,430,565,645,566,12793,28357,17358,1520,47928,47928.0,6598480.0,3.7464238255295865,PASS,False,0.04,UNSAT,26266,1352,0.039184,SAT,0.034414,UNSAT
uuf100-0432.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.9353,430,637,760,638,14445,32090,19925,1462,54518,54518.0,7955630.0,3.774177916233991,PASS,True,0.03,UNSAT,18080,977,0.033889,SAT,0.033639,UNSAT
uuf100-0433.cnf,UUF100.430.1000,UNSAT,UNSAT,True,0.9837,430,334,404,335,7090,15964,9899,1488,27700,27700.0,3829020.0,3.906911142454161,PASS,False,0.04,UNSAT,12935,688,0.022639,SAT,0.031546,UNSAT
uuf100-0434.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.7524,430,553,637,554,13212,29193,17672,1513,48970,48970.0,6890500.0,3.7064789585225553,PASS,False,0.04,UNSAT,32173,1778,0.04845,SAT,0.036764,UNSAT
uuf100-0435.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.8522,430,626,739,627,14002,31000,19074,1520,52441,52441.0,7540080.0,3.7452506784745037,PASS,True,0.04,UNSAT,24421,1285,0.039247,SAT,0.040123,UNSAT
uuf100-0436.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.6385,430,549,615,550,11884,26691,16448,1531,45244,45244.0,6183920.0,3.80713564456412,PASS,False,0.05,UNSAT,24281,1235,0.029428,SAT,0.024334,UNSAT
uuf100-0437.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.7561,430,941,1080,942,20408,45681,29038,1430,78208,78208.0,11674100.0,3.832222657781262,PASS,True,0.06,UNSAT,32539,1666,0.049935,SAT,0.040123,UNSAT
uuf100-0438.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.6861,430,577,650,578,12748,28070,17362,1480,47810,47810.0,6490290.0,3.750392218387198,PASS,False,0.03,UNSAT,17109,853,0.031121,SAT,0.028524,UNSAT
uuf100-0439.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.0214,430,661,757,662,14918,33153,20458,1474,56015,56015.0,7838140.0,3.754859900790991,PASS,True,0.04,UNSAT,31115,1903,0.040865,SAT,0.037745,UNSAT
uuf100-044.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.5002,430,502,584,503,11192,24777,15092,1549,41898,41898.0,5879530.0,3.743566833452466,PASS,False,0.03,UNSAT,20482,1112,0.025072,SAT,0.023938,UNSAT
uuf100-0440.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.1178,430,339,402,340,8191,18224,11036,1431,31014,31014.0,4171410.0,3.7863508729092907,PASS,False,0.05,UNSAT,17001,804,0.024232,SAT,0.029178,UNSAT
uuf100-0441.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.2365,430,431,493,432,9154,20510,12626,1508,35050,35050.0,4885220.0,3.8289272449202536,PASS,False,0.05,UNSAT,21202,1107,0.024105,SAT,0.027103,UNSAT
uuf100-0442.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.292,430,419,483,420,9543,21377,13124,1463,36444,36444.0,4989520.0,3.8189248663942155,PASS,False,0.05,UNSAT,31157,1702,0.024302,SAT,0.023333,UNSAT
uuf100-0443.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.032,430,647,746,648,15182,33869,20851,1474,57115,57115.0,8005980.0,3.7620208141219864,PASS,True,0.03,UNSAT,23930,1237,0.043217,SAT,0.029137,UNSAT
uuf100-0444.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.7939,430,580,673,581,13340,29708,18292,1562,50372,50372.0,6810810.0,3.7760119940029986,PASS,False,0.04,UNSAT,27899,1439,0.030638,SAT,0.04198,UNSAT
uuf100-0445.cnf,UUF100.430.1000,UNSAT,UNSAT,True,0.9176,430,286,326,287,6670,14787,8877,1466,25345,25345.0,3464820.0,3.7998500749625186,PASS,False,0.05,UNSAT,14765,744,0.02622,SAT,0.021734,UNSAT
uuf100-0446.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.1965,430,390,442,391,8614,19421,11928,1508,33226,33226.0,4646030.0,3.857209194334804,PASS,False,0.04,UNSAT,17229,907,0.024197,SAT,0.0252,UNSAT
uuf100-0447.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.7608,430,583,648,584,13069,29249,17977,1523,49416,49416.0,6812600.0,3.781161527278292,PASS,False,0.04,UNSAT,26137,1243,0.02807,SAT,0.026926,UNSAT
uuf100-0448.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.6389,430,573,654,574,12290,27567,17096,1487,46870,46870.0,6418260.0,3.8136696501220504,PASS,False,0.04,UNSAT,11368,673,0.020959,SAT,0.019383,UNSAT
uuf100-0449.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.4243,430,466,531,467,10657,23655,14579,1457,40385,40385.0,5459170.0,3.7895280097588437,PASS,False,0.04,UNSAT,19172,998,0.020924,SAT,0.023773,UNSAT
uuf100-045.cnf,UUF100.430.1000,UNSAT,UNSAT,True,0.9784,430,303,351,304,7097,15860,9623,1442,27173,27173.0,3703140.0,3.8288009017894886,PASS,False,0.04,UNSAT,14645,728,0.018338,SAT,0.02097,UNSAT
uuf100-0450.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.1331,430,380,445,381,8253,18366,11275,1464,31495,31495.0,4324690.0,3.816188052829274,PASS,False,0.03,UNSAT,9082,448,0.029173,SAT,0.024209,UNSAT
uuf100-0451.cnf,UUF100.430.1000,UNSAT,UNSAT,True,0.8437,430,282,322,283,6041,13647,8380,1470,23730,23730.0,3250670.0,3.9281575898030128,PASS,False,0.03,UNSAT,10438,530,0.02177,SAT,0.014135,UNSAT
uuf100-0452.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.2623,430,759,845,760,17013,37968,23652,1425,64310,64310.0,9364320.0,3.780050549579733,PASS,True,0.04,UNSAT,18772,969,0.027322,SAT,0.041625,UNSAT
uuf100-0453.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.4576,430,491,564,492,10716,24126,14967,1471,41164,41164.0,5760210.0,3.841358715938783,PASS,False,0.03,UNSAT,10396,514,0.02467,SAT,0.028178,UNSAT
uuf100-0454.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.9299,430,665,765,666,14399,32355,20153,1433,54862,54862.0,7796550.0,3.8101257031738314,PASS,True,0.05,UNSAT,31085,1703,0.034025,SAT,0.035718,UNSAT
uuf100-0455.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.562,430,555,643,556,11186,25352,15997,1506,43595,43595.0,6035160.0,3.897282317182192,PASS,False,0.03,UNSAT,13180,664,0.02469,SAT,0.034179,UNSAT
uuf100-0456.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.4158,430,469,561,470,10344,23180,14306,1544,39575,39575.0,5347230.0,3.825889404485692,PASS,False,0.04,UNSAT,15100,745,0.02891,SAT,0.036671,UNSAT
uuf100-0457.cnf,UUF100.430.1000,UNSAT,UNSAT,True,3.5874,430,1173,1394,1174,27287,59589,37013,1434,100565,100565.0,15903400.0,3.6854546120863416,PASS,True,0.03,UNSAT,38989,2088,0.038045,SAT,0.03831,UNSAT
uuf100-0458.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.6015,430,547,610,548,11680,26245,16396,1519,44967,44967.0,6204460.0,3.849914383561644,PASS,False,0.04,UNSAT,16705,838,0.025683,SAT,0.01929,UNSAT
uuf100-0459.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.3186,430,765,863,766,17150,38339,23814,1446,64722,64722.0,9680960.0,3.773877551020408,PASS,True,0.03,UNSAT,24701,1334,0.038468,SAT,0.041467,UNSAT
uuf100-046.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.687,430,582,692,583,12341,27672,17387,1515,47494,47494.0,6521030.0,3.8484725711044487,PASS,False,0.03,UNSAT,15915,861,0.027104,SAT,0.02552,UNSAT
uuf100-0460.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.1625,430,391,451,392,8480,18962,11674,1466,32519,32519.0,4378590.0,3.8347877358490567,PASS,False,0.03,UNSAT,16638,844,0.02003,SAT,0.019794,UNSAT
uuf100-0461.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.4873,430,503,561,504,11036,24787,15319,1514,42210,42210.0,5739090.0,3.8247553461399058,PASS,False,0.03,UNSAT,15220,747,0.03256,SAT,0.038293,UNSAT
uuf100-0462.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.8078,430,633,729,634,13396,29865,18849,1493,51381,51381.0,7174380.0,3.8355479247536577,PASS,True,0.03,UNSAT,15364,805,0.032011,SAT,0.035977,UNSAT
uuf100-0463.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.5161,430,522,608,523,11482,25470,15673,1488,43253,43253.0,6037780.0,3.767026650409336,PASS,False,0.04,UNSAT,22017,1119,0.040091,SAT,0.029865,UNSAT
uuf100-0464.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.3389,430,448,522,449,9951,22308,13665,1542,37913,37913.0,5403480.0,3.809968847352025,PASS,False,0.03,UNSAT,14515,705,0.024549,SAT,0.024471,UNSAT
uuf100-0465.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.2051,430,401,457,402,9013,19901,12109,1432,33902,33902.0,4840580.0,3.761455675135915,PASS,False,0.03,UNSAT,22776,1210,0.029576,SAT,0.032782,UNSAT
uuf100-0466.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.7935,430,603,697,604,13589,29740,18265,1478,50412,50412.0,6825350.0,3.7097652513062034,PASS,True,0.03,UNSAT,15996,787,0.025448,SAT,0.024452,UNSAT
uuf100-0467.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.6332,430,484,584,485,12312,26987,16168,1501,45191,45191.0,6421930.0,3.6704840805718,PASS,False,0.03,UNSAT,31517,1503,0.025048,SAT,0.043361,UNSAT
uuf100-0468.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.6038,430,543,612,544,11791,26520,16462,1484,45181,45181.0,6409200.0,3.831820880332457,PASS,False,0.04,UNSAT,25707,1372,0.027068,SAT,0.037476,UNSAT
uuf100-0469.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.3154,430,772,921,773,17489,38797,24098,1457,65669,65669.0,9405260.0,3.7548744925381667,PASS,True,0.03,UNSAT,25853,1244,0.040987,SAT,0.042673,UNSAT
uuf100-047.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.5194,430,463,515,464,11321,25243,15287,1453,42463,42463.0,5821360.0,3.750817065630245,PASS,False,0.02,UNSAT,30901,1510,0.024265,SAT,0.03387,UNSAT
uuf100-0470.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.3257,430,439,509,440,9654,21583,13358,1504,37008,37008.0,4994020.0,3.8334369173399625,PASS,False,0.05,UNSAT,30397,1586,0.032876,SAT,0.023243,UNSAT
uuf100-0471.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.0794,430,342,384,343,7847,17473,10518,1453,29675,29675.0,4126990.0,3.7817000127437237,PASS,False,0.04,UNSAT,19534,945,0.0249,SAT,0.029794,UNSAT
uuf100-0472.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.0218,430,349,393,350,7392,16635,10250,1528,28726,28726.0,3962890.0,3.8860930735930737,PASS,False,0.04,UNSAT,20388,1060,0.025713,SAT,0.019654,UNSAT
uuf100-0473.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.2049,430,393,458,394,8828,19721,12053,1514,33696,33696.0,4683510.0,3.8169460806524693,PASS,False,0.03,UNSAT,13843,710,0.028608,SAT,0.020622,UNSAT
uuf100-0474.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.5954,430,541,596,542,12021,26420,16236,1535,45016,45016.0,6212770.0,3.744779968388653,PASS,False,0.03,UNSAT,20511,1261,0.011224,SAT,0.030742,UNSAT
uuf100-0475.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.6364,430,525,610,526,12249,27169,16552,1511,45848,45848.0,6210920.0,3.7429994285247776,PASS,False,0.03,UNSAT,26570,1561,0.023751,SAT,0.035227,UNSAT
uuf100-0476.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.222,430,389,431,390,9099,20198,12210,1486,34246,34246.0,4772610.0,3.763710297834927,PASS,False,0.03,UNSAT,14133,757,0.028729,SAT,0.013957,UNSAT
uuf100-0477.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.3285,430,435,511,436,9791,21852,13387,1510,37203,37203.0,5047930.0,3.7997140230824225,PASS,False,0.03,UNSAT,25531,1329,0.03267,SAT,0.031954,UNSAT
uuf100-0478.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.4007,430,477,532,478,10122,23060,14301,1518,39297,39297.0,5496910.0,3.8823355068168346,PASS,False,0.03,UNSAT,17006,879,0.022038,SAT,0.033553,UNSAT
uuf100-0479.cnf,UUF100.430.1000,UNSAT,UNSAT,True,0.9069,430,280,336,281,6618,14852,8962,1432,25448,25448.0,3397530.0,3.845270474463584,PASS,False,0.03,UNSAT,19336,1009,0.025418,SAT,0.017223,UNSAT
uuf100-048.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.0718,430,657,752,658,15438,34483,21335,1448,58284,58284.0,8435740.0,3.775359502526234,PASS,True,0.03,UNSAT,18087,906,0.031566,SAT,0.043623,UNSAT
uuf100-0480.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.3593,430,447,518,448,9972,22238,13709,1482,37981,37981.0,5200160.0,3.8087645407139994,PASS,False,0.04,UNSAT,18250,909,0.023945,SAT,0.026485,UNSAT
uuf100-0481.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.3433,430,432,501,433,9811,21878,13328,1501,37107,37107.0,5325140.0,3.7821832636836206,PASS,False,0.03,UNSAT,18857,944,0.022416,SAT,0.032939,UNSAT
uuf100-0482.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.5723,430,868,1005,869,19348,42808,26988,1432,73072,73072.0,10731400.0,3.7767211081248706,PASS,True,0.03,UNSAT,24664,1478,0.037214,SAT,0.025929,UNSAT
uuf100-0483.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.7997,430,609,697,610,13621,30125,18516,1570,51061,51061.0,7056590.0,3.7486968651347183,PASS,True,0.04,UNSAT,19932,1153,0.028304,SAT,0.026042,UNSAT
uuf100-0484.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.1624,430,750,856,751,16388,36217,22468,1483,61374,61374.0,9153060.0,3.7450573590432024,PASS,True,0.03,UNSAT,20009,1075,0.027078,SAT,0.036057,UNSAT
uuf100-0485.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.5213,430,536,619,537,11044,24798,15401,1546,42353,42353.0,5785920.0,3.834932995291561,PASS,False,0.03,UNSAT,23855,1225,0.028224,SAT,0.042438,UNSAT
uuf100-0486.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.6991,430,534,609,535,12735,28387,17312,1477,47801,47801.0,6882590.0,3.753513937966235,PASS,False,0.05,UNSAT,22266,1242,0.031152,SAT,0.029447,UNSAT
uuf100-0487.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.7841,430,593,687,594,13325,29582,18290,1545,50290,50290.0,7037550.0,3.774108818011257,PASS,False,0.02,UNSAT,28265,1483,0.041516,SAT,0.044515,UNSAT
uuf100-0488.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.3863,430,451,533,452,10214,22791,13971,1488,38729,38729.0,5166260.0,3.791756412766791,PASS,False,0.04,UNSAT,29597,1490,0.036626,SAT,0.024948,UNSAT
uuf100-0489.cnf,UUF100.430.1000,UNSAT,UNSAT,True,0.9786,430,305,343,306,7149,16022,9669,1457,27375,27375.0,3666910.0,3.82920688208141,PASS,False,0.03,UNSAT,21158,1141,0.021915,SAT,0.020553,UNSAT
uuf100-049.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.5698,430,486,558,487,11814,26220,15839,1523,44090,44090.0,6174940.0,3.7320128660910785,PASS,False,0.03,UNSAT,20976,1089,0.03137,SAT,0.037309,UNSAT
uuf100-0490.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.3134,430,425,488,426,9842,21833,13167,1552,36902,36902.0,5114730.0,3.749441170493802,PASS,False,0.03,UNSAT,19217,961,0.025835,SAT,0.02415,UNSAT
uuf100-0491.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.4979,430,869,1014,870,18713,41612,26135,1459,70788,70788.0,10466100.0,3.7828247742211296,PASS,True,0.03,UNSAT,26970,1309,0.042842,SAT,0.052291,UNSAT
uuf100-0492.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.7512,430,937,1038,938,20724,46080,28878,1438,78164,78164.0,11875200.0,3.771665701602007,PASS,True,0.05,UNSAT,24435,1281,0.024647,SAT,0.027796,UNSAT
uuf100-0493.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.2943,430,409,458,410,9524,21177,12948,1448,36069,36069.0,5035090.0,3.7871692566148676,PASS,False,0.02,UNSAT,13590,666,0.024392,SAT,0.025329,UNSAT
uuf100-0494.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.817,430,573,664,574,13418,29941,18208,1550,50244,50244.0,7339340.0,3.7445222834997764,PASS,False,0.04,UNSAT,20688,1151,0.03255,SAT,0.037814,UNSAT
uuf100-0495.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.9066,430,596,678,597,14376,32061,19502,1535,53790,53790.0,7389290.0,3.741652754590985,PASS,True,0.02,UNSAT,26595,1345,0.034529,SAT,0.043234,UNSAT
uuf100-0496.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.2793,430,750,850,751,17051,37954,23563,1412,64154,64154.0,9250030.0,3.7624772740601724,PASS,True,0.04,UNSAT,20847,1051,0.040139,SAT,0.049402,UNSAT
uuf100-0497.cnf,UUF100.430.1000,UNSAT,UNSAT,True,0.8669,430,294,329,295,6288,13922,8414,1502,24076,24076.0,3268900.0,3.828880407124682,PASS,False,0.03,UNSAT,16536,838,0.019748,SAT,0.035431,UNSAT
uuf100-0498.cnf,UUF100.430.1000,UNSAT,UNSAT,True,3.2662,430,1081,1211,1082,24515,54222,34171,1372,92308,92308.0,13920700.0,3.7653681419539056,PASS,True,0.03,UNSAT,24021,1327,0.030687,SAT,0.042236,UNSAT
uuf100-0499.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.4785,430,486,571,487,10927,24248,14922,1484,41270,41270.0,5660670.0,3.776882950489613,PASS,False,0.03,UNSAT,26495,1317,0.039847,SAT,0.050657,UNSAT
uuf100-05.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.9985,430,694,788,695,14806,33052,20653,1430,56192,56192.0,8083080.0,3.7952181548021073,PASS,True,0.03,UNSAT,15437,805,0.031008,SAT,0.027219,UNSAT
uuf100-050.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.3751,430,489,563,490,10325,22921,14131,1498,39128,39128.0,5406680.0,3.789636803874092,PASS,False,0.04,UNSAT,26929,1446,0.03453,SAT,0.025754,UNSAT
uuf100-0500.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.5794,430,501,587,502,11415,25488,15725,1497,43366,43366.0,6192330.0,3.799036355672361,PASS,False,0.04,UNSAT,8207,433,0.024117,SAT,0.030015,UNSAT
uuf100-0501.cnf,UUF100.430.1000,UNSAT,UNSAT,True,0.6084,430,195,234,196,4087,9157,5583,1442,16307,16307.0,2073790.0,3.9899681918277463,PASS,False,0.04,UNSAT,2203,95,0.013473,SAT,0.013085,UNSAT
uuf100-0502.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.1404,430,718,844,719,16126,35600,21764,1469,59706,59706.0,8867450.0,3.7024680639960312,PASS,True,0.03,UNSAT,29924,1487,0.030125,SAT,0.035458,UNSAT
uuf100-0503.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.5568,430,508,560,509,11534,26074,16114,1537,44334,44334.0,6132800.0,3.8437662562857637,PASS,False,0.04,UNSAT,12490,698,0.020142,SAT,0.013645,UNSAT
